Entry	Entry name	Protein names	Gene names	Organism	Organism ID	Length	Mass	EC number	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	PubMed ID
Q5UNW9	YR718_MIMIV	Uncharacterized protein R718	MIMI_R718	Acanthamoeba polyphaga mimivirus (APMV)	212035	130	15,157					15486256
Q5UNY9	YR735_MIMIV	Uncharacterized protein R735	MIMI_R735	Acanthamoeba polyphaga mimivirus (APMV)	212035	446	51,882					15486256
Q5UNZ3	YR745_MIMIV	Uncharacterized protein R745	MIMI_R745	Acanthamoeba polyphaga mimivirus (APMV)	212035	164	19,807					15486256
Q5UP04	YR748_MIMIV	Putative ankyrin repeat protein R748	MIMI_R748	Acanthamoeba polyphaga mimivirus (APMV)	212035	877	102,285					15486256
Q5UPQ1	YR762_MIMIV	Uncharacterized protein R762	MIMI_R762	Acanthamoeba polyphaga mimivirus (APMV)	212035	251	29,169					15486256
Q5UPS1	YR784_MIMIV	Putative ankyrin repeat protein R784	MIMI_R784	Acanthamoeba polyphaga mimivirus (APMV)	212035	433	50,343					15486256
Q5UQ05	YR790_MIMIV	Uncharacterized protein R790	MIMI_R790	Acanthamoeba polyphaga mimivirus (APMV)	212035	155	18,406					15486256
Q5UQ04	YR791_MIMIV	Putative ankyrin repeat protein R791	MIMI_R791	Acanthamoeba polyphaga mimivirus (APMV)	212035	287	33,254					15486256
Q5UR62	YR800_MIMIV	Uncharacterized protein R800	MIMI_R800	Acanthamoeba polyphaga mimivirus (APMV)	212035	114	12,829					15486256
Q5UQ35	YR811_MIMIV	Putative ariadne-like RING finger protein R811	MIMI_R811	Acanthamoeba polyphaga mimivirus (APMV)	212035	990	112,252				metal ion binding [GO:0046872]	15486256
Q5UQJ0	YR835_MIMIV	Putative ankyrin repeat protein R835	MIMI_R835	Acanthamoeba polyphaga mimivirus (APMV)	212035	308	35,638					15486256
Q5UQI6	YR839_MIMIV	Uncharacterized protein R839	MIMI_R839	Acanthamoeba polyphaga mimivirus (APMV)	212035	457	53,751					15486256
Q5UP13	YR846_MIMIV	Putative ankyrin repeat protein R846	MIMI_R846	Acanthamoeba polyphaga mimivirus (APMV)	212035	170	19,577					15486256
Q5UP10	YR849_MIMIV	Uncharacterized protein R849	MIMI_R849	Acanthamoeba polyphaga mimivirus (APMV)	212035	141	17,063					15486256
Q5UQQ5	YR858_MIMIV	Putative ankyrin repeat protein R858	MIMI_R858	Acanthamoeba polyphaga mimivirus (APMV)	212035	424	50,046					15486256
Q5UP18	YR865_MIMIV	Uncharacterized protein R865	MIMI_R865	Acanthamoeba polyphaga mimivirus (APMV)	212035	590	68,733					15486256
Q5UP39	YR873_MIMIV	Putative ankyrin repeat protein R873	MIMI_R873	Acanthamoeba polyphaga mimivirus (APMV)	212035	468	52,329					15486256
Q7T6Y3	YR879_MIMIV	Putative KilA-N domain-containing protein R879	MIMI_R879	Acanthamoeba polyphaga mimivirus (APMV)	212035	299	34,984					15486256
Q5UQY4	YR886_MIMIV	Putative ankyrin repeat protein R886 (Fragment)	MIMI_R886	Acanthamoeba polyphaga mimivirus (APMV)	212035	130	14,607					15486256
Q5UQY7	YR898_MIMIV	Uncharacterized protein R898	MIMI_R898	Acanthamoeba polyphaga mimivirus (APMV)	212035	201	23,817					15486256
Q5UP85	YR013_MIMIV	Uncharacterized protein R13	MIMI_R13	Acanthamoeba polyphaga mimivirus (APMV)	212035	183	21,481					15486256
Q5UPC2	YR050_MIMIV	Uncharacterized protein R50	MIMI_R50	Acanthamoeba polyphaga mimivirus (APMV)	212035	113	12,912					15486256
Q5UPK6	YR129_MIMIV	Uncharacterized protein R129	MIMI_R129	Acanthamoeba polyphaga mimivirus (APMV)	212035	176	20,470					15486256
Q5UPK3	YR132_MIMIV	Uncharacterized protein R132	MIMI_R132	Acanthamoeba polyphaga mimivirus (APMV)	212035	221	25,493					15486256
Q5UPM0	YR150_MIMIV	Uncharacterized protein R150	MIMI_R150	Acanthamoeba polyphaga mimivirus (APMV)	212035	266	30,820					15486256
Q5UPL5	YR155_MIMIV	Uncharacterized protein R155	MIMI_R155	Acanthamoeba polyphaga mimivirus (APMV)	212035	142	17,145					15486256
Q5UQ19	YR198_MIMIV	Uncharacterized protein R198	MIMI_R198	Acanthamoeba polyphaga mimivirus (APMV)	212035	115	13,617					15486256
Q5UPU1	YR253_MIMIV	Uncharacterized protein R253	MIMI_R253	Acanthamoeba polyphaga mimivirus (APMV)	212035	345	38,970			virion [GO:0019012]		15486256; 16971431
Q5UQR6	YR325_MIMIV	Uncharacterized protein R325	MIMI_R325	Acanthamoeba polyphaga mimivirus (APMV)	212035	197	22,781					15486256
Q5UQS5	YR328_MIMIV	Uncharacterized protein R328	MIMI_R328	Acanthamoeba polyphaga mimivirus (APMV)	212035	343	39,514					15486256
Q5UQT2	YR335_MIMIV	Uncharacterized protein R335	MIMI_R335	Acanthamoeba polyphaga mimivirus (APMV)	212035	306	36,130			integral component of membrane [GO:0016021]		15486256
Q5UQV7	YR367_MIMIV	Uncharacterized protein R367	MIMI_R367	Acanthamoeba polyphaga mimivirus (APMV)	212035	483	55,408					15486256
Q5UQV2	YR372_MIMIV	Uncharacterized protein R372	MIMI_R372	Acanthamoeba polyphaga mimivirus (APMV)	212035	250	29,458			integral component of membrane [GO:0016021]		15486256
Q5UQ43	YR391_MIMIV	Uncharacterized protein R391	MIMI_R391	Acanthamoeba polyphaga mimivirus (APMV)	212035	125	14,657					15486256
Q5UQK7	YR413_MIMIV	Uncharacterized protein R413	MIMI_R413	Acanthamoeba polyphaga mimivirus (APMV)	212035	355	42,053					15486256
Q5UQL8	YR424_MIMIV	Uncharacterized protein R424	MIMI_R424	Acanthamoeba polyphaga mimivirus (APMV)	212035	342	40,105					15486256
Q5UQN3	YR433_MIMIV	Uncharacterized protein R433	MIMI_R433	Acanthamoeba polyphaga mimivirus (APMV)	212035	126	14,999					15486256
Q5UQE3	YR473_MIMIV	Uncharacterized protein R473	MIMI_R473	Acanthamoeba polyphaga mimivirus (APMV)	212035	255	30,586					15486256
Q5UQE0	YR476_MIMIV	Putative AAA family ATPase R476	MIMI_R476	Acanthamoeba polyphaga mimivirus (APMV)	212035	855	97,429				ATP binding [GO:0005524]	15486256
Q5UP45	YR502_MIMIV	Uncharacterized protein R502	MIMI_R502	Acanthamoeba polyphaga mimivirus (APMV)	212035	256	29,283					15486256
Q5UQ95	YR527_MIMIV	Uncharacterized protein R527	MIMI_R527	Acanthamoeba polyphaga mimivirus (APMV)	212035	159	18,414					15486256
Q5UR37	YR551_MIMIV	Putative ankyrin repeat protein R551	MIMI_R551	Acanthamoeba polyphaga mimivirus (APMV)	212035	285	32,600					15486256
Q5UR33	YR555_MIMIV	Uncharacterized protein R555	MIMI_R555	Acanthamoeba polyphaga mimivirus (APMV)	212035	1351	157,914				hydrolase activity [GO:0016787]	15486256
Q5UR51	YR566_MIMIV	Uncharacterized protein R566	MIMI_R566	Acanthamoeba polyphaga mimivirus (APMV)	212035	182	22,201					15486256
Q5UP50	YR588_MIMIV	Uncharacterized protein R588	MIMI_R588	Acanthamoeba polyphaga mimivirus (APMV)	212035	397	44,579					15486256
Q5UP63	YR600_MIMIV	Putative ankyrin repeat protein R600	MIMI_R600	Acanthamoeba polyphaga mimivirus (APMV)	212035	315	36,262					15486256
Q5UP72	YR604_MIMIV	Uncharacterized protein R604	MIMI_R604	Acanthamoeba polyphaga mimivirus (APMV)	212035	387	44,756					15486256
Q5UR66	YR618_MIMIV	Uncharacterized protein R618	MIMI_R618	Acanthamoeba polyphaga mimivirus (APMV)	212035	592	69,141				GTP binding [GO:0005525]	15486256
Q5UR84	YR637_MIMIV	Putative F-box protein R637	MIMI_R637	Acanthamoeba polyphaga mimivirus (APMV)	212035	156	18,348					15486256
Q5UR90	YR642_MIMIV	Uncharacterized protein R642	MIMI_R642	Acanthamoeba polyphaga mimivirus (APMV)	212035	220	26,614					15486256
Q5UP43	YR646_MIMIV	Uncharacterized protein R646	MIMI_R646	Acanthamoeba polyphaga mimivirus (APMV)	212035	273	30,302			virion [GO:0019012]		15486256; 16971431
Q5UQ65	YR652_MIMIV	Uncharacterized protein R652	MIMI_R652	Acanthamoeba polyphaga mimivirus (APMV)	212035	352	41,826					15486256
Q5UQ61	YR661_MIMIV	Uncharacterized protein R661	MIMI_R661	Acanthamoeba polyphaga mimivirus (APMV)	212035	218	25,221					15486256
Q5UNS8	YR665_MIMIV	Uncharacterized protein R665	MIMI_R665	Acanthamoeba polyphaga mimivirus (APMV)	212035	467	54,465					15486256
Q5UNT5	YR681_MIMIV	Uncharacterized protein R681	MIMI_R681	Acanthamoeba polyphaga mimivirus (APMV)	212035	151	17,896					15486256
Q5UQ53	YR713_MIMIV	Uncharacterized protein R713	MIMI_R713	Acanthamoeba polyphaga mimivirus (APMV)	212035	976	111,861					15486256
Q5UNY5	YR727_MIMIV	Uncharacterized protein R727	MIMI_R727	Acanthamoeba polyphaga mimivirus (APMV)	212035	284	31,884			virion [GO:0019012]		15486256; 16971431
Q5UNY8	YR736_MIMIV	Uncharacterized protein R736	MIMI_R736	Acanthamoeba polyphaga mimivirus (APMV)	212035	283	33,406					15486256
Q5UP05	YR747_MIMIV	Putative ankyrin repeat protein R747	MIMI_R747	Acanthamoeba polyphaga mimivirus (APMV)	212035	118	13,577					15486256
Q5UP01	YR751_MIMIV	Uncharacterized protein R751	MIMI_R751	Acanthamoeba polyphaga mimivirus (APMV)	212035	149	17,958					15486256
Q5UP00	YR752_MIMIV	Uncharacterized protein R752	MIMI_R752	Acanthamoeba polyphaga mimivirus (APMV)	212035	215	25,431					15486256
Q5UPQ0	YR757_MIMIV	Putative F-box protein R757	MIMI_R757	Acanthamoeba polyphaga mimivirus (APMV)	212035	650	76,169					15486256
Q5UPQ3	YR765_MIMIV	Putative BTB/POZ domain-containing protein R765	MIMI_R765	Acanthamoeba polyphaga mimivirus (APMV)	212035	473	55,406					15486256
Q5UPS0	YR785_MIMIV	Uncharacterized protein R785	MIMI_R785	Acanthamoeba polyphaga mimivirus (APMV)	212035	108	12,882					15486256
Q5UR63	YR799_MIMIV	Uncharacterized protein R799	MIMI_R799	Acanthamoeba polyphaga mimivirus (APMV)	212035	201	22,691			integral component of membrane [GO:0016021]		15486256
Q5UP34	YR825_MIMIV	Putative ankyrin repeat protein R825	MIMI_R825	Acanthamoeba polyphaga mimivirus (APMV)	212035	311	36,202					15486256
Q5UQI8	YR837_MIMIV	Putative ankyrin repeat protein R837	MIMI_R837	Acanthamoeba polyphaga mimivirus (APMV)	212035	626	72,657					15486256
Q5URB9	YR840_MIMIV	Putative ankyrin repeat protein R840	MIMI_R840	Acanthamoeba polyphaga mimivirus (APMV)	212035	526	58,910					15486256
Q5UP14	YR845_MIMIV	Putative ankyrin repeat protein R845	MIMI_R845	Acanthamoeba polyphaga mimivirus (APMV)	212035	224	25,051					15486256
Q5UP11	YR848_MIMIV	Putative ankyrin repeat protein R848	MIMI_R848	Acanthamoeba polyphaga mimivirus (APMV)	212035	262	29,656					15486256
Q5UP28	YR853_MIMIV	Uncharacterized protein R853	MIMI_R853	Acanthamoeba polyphaga mimivirus (APMV)	212035	129	15,442			integral component of membrane [GO:0016021]		15486256
Q5UQQ6	YR857_MIMIV	Uncharacterized protein R857	MIMI_R857	Acanthamoeba polyphaga mimivirus (APMV)	212035	180	21,442					15486256
Q5UQY1	YR889_MIMIV	Uncharacterized protein R889	MIMI_R889	Acanthamoeba polyphaga mimivirus (APMV)	212035	114	13,864					15486256
Q5UPM4	YR158_MIMIV	Uncharacterized protein R158	MIMI_R158	Acanthamoeba polyphaga mimivirus (APMV)	212035	370	42,235					15486256
Q5UQ12	YR190_MIMIV	Putative ankyrin repeat protein R190	MIMI_R190	Acanthamoeba polyphaga mimivirus (APMV)	212035	359	42,112					15486256
Q5UQ31	YR210_MIMIV	Uncharacterized protein R210	MIMI_R210	Acanthamoeba polyphaga mimivirus (APMV)	212035	384	45,002					15486256
Q5UQ28	YR213_MIMIV	Uncharacterized protein R213	MIMI_R213	Acanthamoeba polyphaga mimivirus (APMV)	212035	142	16,643			integral component of membrane [GO:0016021]		15486256
Q5UQA9	YR220_MIMIV	Uncharacterized protein R220	MIMI_R220	Acanthamoeba polyphaga mimivirus (APMV)	212035	340	39,430					15486256
Q5UQC4	YR229_MIMIV	Putative ankyrin repeat protein R229	MIMI_R229	Acanthamoeba polyphaga mimivirus (APMV)	212035	307	35,069					15486256
Q5UPY8	YR305_MIMIV	Uncharacterized protein R305	MIMI_R305	Acanthamoeba polyphaga mimivirus (APMV)	212035	169	20,008			integral component of membrane [GO:0016021]		15486256
Q5UPZ3	YR311_MIMIV	Putative RING finger protein R311	MIMI_R311	Acanthamoeba polyphaga mimivirus (APMV)	212035	659	77,613				metal ion binding [GO:0046872]	15486256
Q5UQT3	YR347_MIMIV	Uncharacterized protein R347	MIMI_R347	Acanthamoeba polyphaga mimivirus (APMV)	212035	485	56,316			virion [GO:0019012]		15486256; 16971431
Q5UQT9	YR353_MIMIV	Uncharacterized protein R353	MIMI_R353	Acanthamoeba polyphaga mimivirus (APMV)	212035	178	21,558					15486256
Q5UR24	YR363_MIMIV	Uncharacterized glycosyltransferase R363 (EC 2.4.-.-)	MIMI_R363	Acanthamoeba polyphaga mimivirus (APMV)	212035	256	29,415	2.4.-.-			transferase activity, transferring glycosyl groups [GO:0016757]	15486256
Q5UQV4	YR370_MIMIV	Uncharacterized protein R370	MIMI_R370	Acanthamoeba polyphaga mimivirus (APMV)	212035	144	16,654					15486256
Q5UQK5	YR403_MIMIV	Uncharacterized protein R403	MIMI_R403	Acanthamoeba polyphaga mimivirus (APMV)	212035	754	87,426			virion [GO:0019012]		15486256; 16971431
Q5UQM0	YR422_MIMIV	Uncharacterized protein R422	MIMI_R422	Acanthamoeba polyphaga mimivirus (APMV)	212035	232	28,239					15486256
Q5UQP4	ADPRL_MIMIV	Putative ADP-ribosyl glycohydrolase L444 (EC 3.2.2.-)	MIMI_L444	Acanthamoeba polyphaga mimivirus (APMV)	212035	513	58,753	3.2.2.-			hydrolase activity [GO:0016787]	15486256
Q5UQA6	ADPRM_MIMIV	Putative ADP-ribosyl glycohydrolase L543 (EC 3.2.2.-)	MIMI_L543	Acanthamoeba polyphaga mimivirus (APMV)	212035	330	37,602	3.2.2.-			hydrolase activity [GO:0016787]	15486256
B4YNG0	CAPSD_SPTNK	Putative capsid protein V20	ORF20	Sputnik virophage	543939	595	65,381			viral capsid [GO:0019028]		18690211
Q5UNY2	CFXQ_MIMIV	Putative cfxQ-like protein R730	MIMI_R730	Acanthamoeba polyphaga mimivirus (APMV)	212035	406	46,782				ATP binding [GO:0005524]	15486256
Q7T6X4	CAPS2_MIMIV	Probable capsid protein 2	MIMI_R439	Acanthamoeba polyphaga mimivirus (APMV)	212035	591	69,376			viral capsid [GO:0019028]	structural molecule activity [GO:0005198]	15486256
Q7T6Y5	CAPS4_MIMIV	Probable capsid protein 4	MIMI_R441	Acanthamoeba polyphaga mimivirus (APMV)	212035	512	59,151			viral capsid [GO:0019028]	structural molecule activity [GO:0005198]	15486256
Q5UQN7	CAPS3_MIMIV	Probable capsid protein 3	MIMI_R440	Acanthamoeba polyphaga mimivirus (APMV)	212035	2156	253,104			viral capsid [GO:0019028]	structural molecule activity [GO:0005198]	15486256
Q5UPX4	COLL8_MIMIV	Putative collagenous domain-containing protein R238	MIMI_R238	Acanthamoeba polyphaga mimivirus (APMV)	212035	441	44,652					15486256
Q54JC0	CMBB_DICDI	Calmodulin-binding protein CmbB (CaM-BP46)	cmbB DDB_G0288131	Dictyostelium discoideum (Slime mold)	44689	413	46,499				calmodulin binding [GO:0005516]	16777069; 15875012
Q5UQM2	ROBIN_MIMIV	Robin	MIMI_R420	Acanthamoeba polyphaga mimivirus (APMV)	212035	244	29,433					15486256
Q5UP16	RPO1H_MIMIV	Putative DNA-directed RNA polymerase subunit 1 inactive homolog	MIMI_R867	Acanthamoeba polyphaga mimivirus (APMV)	212035	108	12,991					15486256
Q5UQQ7	Y856_MIMIV	Putative TPR repeat-containing protein R856	MIMI_R856	Acanthamoeba polyphaga mimivirus (APMV)	212035	342	39,644					15486256
